x-axis,1
second,Volt
+11.20000E-03,+5.52776E-03
+11.22500E-03,+5.52776E-03
+11.25000E-03,+5.52776E-03
+11.27500E-03,+5.52776E-03
+11.30000E-03,+5.52776E-03
+11.32500E-03,+28.14083E-03
+11.35000E-03,+5.52776E-03
+11.37500E-03,+5.52776E-03
+11.40000E-03,+5.52776E-03
+11.42500E-03,+5.52776E-03
+11.45000E-03,+5.52776E-03
+11.47500E-03,+5.52776E-03
+11.50000E-03,+5.52776E-03
+11.52500E-03,+5.52776E-03
+11.55000E-03,+5.52776E-03
+11.57500E-03,+5.52776E-03
+11.60000E-03,+5.52776E-03
+11.62500E-03,+5.52776E-03
+11.65000E-03,+5.52776E-03
+11.67500E-03,+5.52776E-03
+11.70000E-03,+5.52776E-03
+11.72500E-03,+5.52776E-03
+11.75000E-03,+5.52776E-03
+11.77500E-03,+5.52776E-03
+11.80000E-03,+5.52776E-03
+11.82500E-03,+5.52776E-03
+11.85000E-03,+5.52776E-03
+11.87500E-03,+5.52776E-03
+11.90000E-03,+5.52776E-03
+11.92500E-03,+5.52776E-03
+11.95000E-03,+5.52776E-03
+11.97500E-03,+5.52776E-03
+12.00000E-03,+5.52776E-03
+12.02500E-03,+5.52776E-03
+12.05000E-03,-34.67324E-03
+12.07500E-03,+5.52776E-03
+12.10000E-03,+5.52776E-03
+12.12500E-03,+5.52776E-03
+12.15000E-03,+5.52776E-03
+12.17500E-03,+5.52776E-03
+12.20000E-03,+5.52776E-03
+12.22500E-03,+5.52776E-03
+12.25000E-03,+5.52776E-03
+12.27500E-03,+5.52776E-03
+12.30000E-03,+5.52776E-03
+12.32500E-03,+5.52776E-03
+12.35000E-03,+5.52776E-03
+12.37500E-03,+5.52776E-03
+12.40000E-03,+5.52776E-03
+12.42500E-03,+5.52776E-03
+12.45000E-03,+5.52776E-03
+12.47500E-03,+5.52776E-03
+12.50000E-03,+5.52776E-03
+12.52500E-03,+5.52776E-03
+12.55000E-03,+5.52776E-03
+12.57500E-03,+5.52776E-03
+12.60000E-03,+5.52776E-03
+12.62500E-03,+5.52776E-03
+12.65000E-03,+5.52776E-03
+12.67500E-03,+5.52776E-03
+12.70000E-03,+5.52776E-03
+12.72500E-03,+5.52776E-03
+12.75000E-03,+5.52776E-03
+12.77500E-03,+5.52776E-03
+12.80000E-03,+5.52776E-03
+12.82500E-03,-12.06017E-03
+12.85000E-03,+5.52776E-03
+12.87500E-03,+5.52776E-03
+12.90000E-03,+5.52776E-03
+12.92500E-03,+5.52776E-03
+12.95000E-03,+5.52776E-03
+12.97500E-03,-17.08530E-03
+13.00000E-03,+5.52776E-03
+13.02500E-03,+5.52776E-03
+13.05000E-03,+5.52776E-03
+13.07500E-03,+5.52776E-03
+13.10000E-03,+5.52776E-03
+13.12500E-03,+5.52776E-03
+13.15000E-03,+5.52776E-03
+13.17500E-03,+5.52776E-03
+13.20000E-03,+5.52776E-03
+13.22500E-03,+5.52776E-03
+13.25000E-03,+5.52776E-03
+13.27500E-03,+5.52776E-03
+13.30000E-03,+5.52776E-03
+13.32500E-03,+5.52776E-03
+13.35000E-03,+5.52776E-03
+13.37500E-03,+5.52776E-03
+13.40000E-03,+5.52776E-03
+13.42500E-03,+5.52776E-03
+13.45000E-03,+5.52776E-03
+13.47500E-03,+5.52776E-03
+13.50000E-03,+5.52776E-03
+13.52500E-03,+5.52776E-03
+13.55000E-03,+5.52776E-03
+13.57500E-03,+5.52776E-03
+13.60000E-03,+5.52776E-03
+13.62500E-03,+5.52776E-03
+13.65000E-03,+5.52776E-03
+13.67500E-03,-17.08530E-03
+13.70000E-03,+5.52776E-03
+13.72500E-03,+5.52776E-03
+13.75000E-03,+5.52776E-03
+13.77500E-03,+5.52776E-03
+13.80000E-03,+5.52776E-03
+13.82500E-03,+5.52776E-03
+13.85000E-03,+5.52776E-03
+13.87500E-03,+5.52776E-03
+13.90000E-03,+5.52776E-03
+13.92500E-03,+5.52776E-03
+13.95000E-03,+5.52776E-03
+13.97500E-03,+5.52776E-03
+14.00000E-03,+5.52776E-03
+14.02500E-03,+5.52776E-03
+14.05000E-03,+5.52776E-03
+14.07500E-03,+5.52776E-03
+14.10000E-03,+8.04033E-03
+14.12500E-03,+5.52776E-03
+14.15000E-03,+43.21621E-03
+14.17500E-03,+5.52776E-03
+14.20000E-03,+8.04033E-03
+14.22500E-03,+5.52776E-03
+14.25000E-03,+5.52776E-03
+14.27500E-03,+5.52776E-03
+14.30000E-03,+5.52776E-03
+14.32500E-03,+5.52776E-03
+14.35000E-03,+5.52776E-03
+14.37500E-03,+5.52776E-03
+14.40000E-03,+5.52776E-03
+14.42500E-03,+5.52776E-03
+14.45000E-03,+5.52776E-03
+14.47500E-03,+28.14083E-03
+14.50000E-03,+5.52776E-03
+14.52500E-03,+5.52776E-03
+14.55000E-03,+5.52776E-03
+14.57500E-03,+5.52776E-03
+14.60000E-03,+5.52776E-03
+14.62500E-03,+5.52776E-03
+14.65000E-03,+5.52776E-03
+14.67500E-03,+5.52776E-03
+14.70000E-03,+5.52776E-03
+14.72500E-03,+28.14083E-03
+14.75000E-03,+5.52776E-03
+14.77500E-03,+5.52776E-03
+14.80000E-03,+5.52776E-03
+14.82500E-03,+5.52776E-03
+14.85000E-03,+45.72877E-03
+14.87500E-03,+23.11570E-03
+14.90000E-03,+5.52776E-03
+14.92500E-03,+5.52776E-03
+14.95000E-03,+5.52776E-03
+14.97500E-03,+5.52776E-03
+15.00000E-03,+45.72877E-03
+15.02500E-03,+28.14083E-03
+15.05000E-03,+5.52776E-03
+15.07500E-03,+23.11570E-03
+15.10000E-03,+43.21621E-03
+15.12500E-03,+5.52776E-03
+15.15000E-03,+8.04033E-03
+15.17500E-03,+23.11570E-03
+15.20000E-03,+5.52776E-03
+15.22500E-03,+45.72877E-03
+15.25000E-03,+45.72877E-03
+15.27500E-03,+28.14083E-03
+15.30000E-03,+43.21621E-03
+15.32500E-03,+28.14083E-03
+15.35000E-03,+43.21621E-03
+15.37500E-03,+45.72877E-03
+15.40000E-03,+43.21621E-03
+15.42500E-03,+28.14083E-03
+15.45000E-03,+43.21621E-03
+15.47500E-03,+45.72877E-03
+15.50000E-03,+45.72877E-03
+15.52500E-03,+28.14083E-03
+15.55000E-03,+45.72877E-03
+15.57500E-03,+45.72877E-03
+15.60000E-03,+45.72877E-03
+15.62500E-03,+45.72877E-03
+15.65000E-03,+45.72877E-03
+15.67500E-03,+45.72877E-03
